cik,PC1,PC2,PC3,PC4,PC5,PC6
1324272,0.18804154888642932,-0.3786094505030831,-0.22341977641344232,-0.31884599469911434,0.21690395152818015,0.0732244850944948
1110795,1.4988026142013342,-0.9002540320445145,-0.9296774448604919,-0.3152047024212522,-0.5746632112826147,0.40092978858857553
1348036,1.2716777299626794,-0.4910269909515746,0.44118893380415547,-0.10561971262876718,-1.0902516064649834,-0.005451665804335494
1841420,-2.7277142372863574,0.6349190684912649,-1.1614231280308338,0.5860276299103924,0.03770488248071594,-0.31860463235942665
1158420,-0.6511979088550459,-0.1797638806277536,-0.5016318844001024,-0.12372349688236195,-0.020640783820517056,0.43616837750860743
1378992,3.08664479388656,-0.502438359647002,-0.06665374416980242,-0.07390144432199781,-0.22739477163280392,-0.01716730876555069
1447051,0.6346610685108864,-0.5022436804914597,-0.8483413292636502,-0.12217350241625453,-0.2767709952798228,-0.19839448709726357
1712762,-1.0401164497053281,0.7296143660749453,1.993274626732824,0.038845203273569336,0.21403592039243147,0.025003771957629574
1639068,-1.7206262688408784,0.4305907729498749,0.17699473570605279,0.11907286699711896,0.21198462459643436,0.008751675489271417
27419,6.09286090739891,0.3420247228100474,0.9851386227076179,-0.18692934601864888,-0.5053029469513768,-0.9474543826659013
1641631,-1.3778520907508378,0.20030747496642923,-0.13417113310525097,0.1523841559948154,-0.5278287670860149,0.01899064420163496
1712178,0.45265253841046693,-0.3308484587742702,0.48350266283058735,-0.4413976016671097,0.40011122001460075,0.14625561093930112
1636222,-0.30764603503610755,-0.49878688170484237,-0.07576517693798333,-0.18129054619881618,0.3052065922684853,-0.03855122154353972
1674440,-1.3856505431244666,0.350089588761285,0.5381171278712861,0.01020493933548655,0.015775692513638775,0.16966037891402794
1523836,0.20076167012096535,-0.026642406211741874,1.3280538784825726,-0.19388465937182323,-0.5315094288325826,0.3737198559465996
907254,0.21780029430655415,-0.48946199406859386,-0.7457036614508201,-0.19268168593872403,0.3088199689441075,0.3734396718152909
1758488,-0.3700010730716284,-0.2827040651471744,-0.7047016485493086,-0.025658799987661785,-0.12489232336915707,0.13474806186516888
1799850,-2.176884893005587,0.5358594010539711,-0.2635474195245715,0.37752504633659556,-0.47751330547430093,-0.17822076154331498
1635077,-1.642265819927408,0.8773323653353822,1.652288716007879,0.17536454455789563,0.4058402914885963,-0.08925936972884806
1707753,1.090099607855333,-0.6628710044009936,0.1443994882487412,-0.38851088231631803,0.1353278633782526,-0.06691022721782638
1653087,0.19055138193745977,-0.3443064895921471,0.2430567823821748,-0.147139955664839,-0.5922579711546779,0.4849579378349022
1832737,-2.9775731802015946,0.6301337339818799,-1.01581510393869,0.4487075512854723,0.16750039146013757,-0.43075356064663406
912505,0.053821103338147096,0.0268635890147602,0.12085859879657593,0.007871885978146803,-0.0004935771938869761,-0.012652627166154715
731288,1.0491262101912326,-1.1134999452204646,-3.6627236379569124,-0.28940002288581207,1.267415304641815,-0.055806188746477144
1425450,-0.48586504825980653,-0.3112130658186583,-0.6228058520411942,-0.0904774958496419,-0.45620517296617374,0.34596975586313156
1501862,-1.8503868949402764,1.1479248808223048,2.202231920757206,0.20688420912230726,0.6230924907223456,-0.30224288891309903
1499355,-4.554651462020523,1.872023198470083,0.5628811884910504,1.2242964508731211,-0.17596516276170535,-1.2631396917339603
1124160,-2.3162057739922486,0.48618148750293444,-0.5589438748657464,-0.003730562801824083,1.9570708449482181,-0.7261586200990324
1035002,5.428754143415637,1.0084899498250213,0.24269825779142917,-1.1342053203677402,-0.5688663672836269,-0.5158058725313
1834342,-3.1184476163235697,0.7361696304915721,-0.9355983982345459,0.515657723260038,0.1745110106928631,-0.5182330149865324
1107843,0.646232213830152,-0.3148997194321432,0.5582758632584146,-0.3070523709483746,-0.6119495070197798,0.4267738868272611
10254,0.3304991441228678,-0.23388838480906488,0.13366587986531137,-0.2845924861864054,0.8303365364452127,-0.16947767255318766
1483934,0.053821103338147096,0.0268635890147602,0.12085859879657593,0.007871885978146803,-0.0004935771938869761,-0.012652627166154715
1722271,-0.30755222503979485,-0.1299501114375809,0.015616458906237333,-0.051621952368074916,-0.7653114334363004,0.2205012102398465
1114445,-2.471775101028295,0.34195928370165013,-1.5458860243520751,0.5749482180852273,-0.9579926939010105,0.04821123993742172
1829322,-3.066266951760762,0.91859862983069,-0.2642285428301771,0.6180083175825821,-0.2472086466113616,-0.341232593070982
1733298,0.33159824517598013,-0.7123994346170591,0.05230577778295606,-0.14193364457426141,-0.3442792953105004,0.3228014051351739
1576018,2.0379280000853353,-0.6696706919808758,0.1431814801153755,-0.5970444834005376,0.3902180636165794,-0.09162375593556145
1459839,-0.4819630849214332,-0.18887397924565438,-0.20453034776044274,-0.024252257329274753,-0.6391070288875396,0.23754670038978978
1854963,-1.4938777823203162,0.2937131573027972,0.08213788674437514,0.013131498925627556,0.34742938764641246,-0.061145916438122325
1141788,-1.0881921950701396,0.8099290492946194,2.2996700688812477,-0.2067642211801583,1.554026512562181,-0.2601793268236161
874766,5.180487390651209,1.020073398679817,0.0680748882395102,0.13199991276223486,-0.06482250120708284,0.7262482568375223
1505732,0.5176279251367166,-0.7338522490346296,-1.4216441135758713,-0.520706719600106,1.711844419916424,-0.07464485493251832
1473334,-1.5557559118018027,-0.025441491899726897,-1.087843863711038,0.06431052527662166,-0.1258994701048081,0.013766855500913
704415,-0.21038712641100496,-0.48304517384196205,-0.8738453718555029,-0.07997053882267637,-0.24170655583305178,0.045700593074901784
899394,0.18644611525700897,-0.3656649918891619,-0.00872639262567484,-0.330968433728802,0.31785648466759925,-0.02895961980837624
1808997,-0.3489055237710654,-0.28077653104182965,-0.49332578164887675,-0.15933711126782948,-0.38221789054645033,0.22852063022499844
1792267,-2.0761711697119414,-1.2002969208147556,-5.8176335369378664,0.36323403879416105,-1.4429696351973131,-0.24054525587451606
1313275,-0.23593623023797655,-0.29994257807792224,-0.09574756878700823,-0.2175713149063003,-0.11597923624978014,0.28507786764622983
903571,0.053821103338147096,0.0268635890147602,0.12085859879657593,0.007871885978146803,-0.0004935771938869761,-0.012652627166154715
1846235,-2.645871541253407,0.9800658686113122,0.41721235087450825,0.45775549536712445,0.28086487331305005,-0.44574978365369267
1498710,2.4363591052861104,-0.526073604994319,-0.2825605311159036,-0.036473711733178406,-1.2570783026010361,-0.39152496831594175
929545,-0.3585568812037314,-0.1547375649536174,0.05095439867038536,-0.21973688613190143,0.11579257951780039,0.36838968142958095
1084765,0.3108922732059576,-0.4130850138441849,-0.13733457411025604,-0.4346762302825271,0.374977752850876,0.09010755210931154
1754226,0.3385650379946886,-0.8165929253767789,-1.5514168798167087,-0.45261117345700924,0.7919294504322921,0.40239407572636837
1650739,-2.07013235208294,1.024686118888174,1.5188525859000672,0.2541265860699557,0.49376029858531384,-0.2903106185337083
812306,-1.8327423561819929,0.4108785386472016,-0.07817836892438713,-0.056148328986664484,1.308085375254795,-0.4318790705108036
1822966,-1.544464944533679,0.6245845516532625,0.6018906435214628,0.32493033792569,-0.04382474741002292,-0.06602056889050856
1544190,-1.0273886906492924,-0.11353118965179192,-0.5392933418047904,-0.14570669566867378,0.3203712281212217,0.14326657684807878
899460,0.22822078322889514,-0.6716035130302728,1.3411538551577429,0.18359479523566438,0.7012921564917155,0.2212381578053635
1558465,-1.49105621384017,0.3211152999100046,0.2211613191797257,0.02202576088359778,0.21477085474350657,0.07759655811012996
1317945,-0.9001286634780321,-0.2608214417691868,-0.8965532314279946,-0.21038140958897109,0.312337742882625,0.01630081247593643
1801170,0.009919058052471988,-0.9207179810542123,0.14270885473779232,-0.07911560771646363,-0.15807434844118784,-0.04971527918477683
1646972,3.7639126567598957,-0.7070796449863825,0.061074032693519444,0.023744652588583125,-1.0901219793937738,-0.10912642381184098
55529,-0.8927950493661726,-0.4943891674954743,-1.5539565674808669,-0.4427257426368085,1.3385454476811558,-0.07697108049492223
1299130,0.5416224747508948,-0.23877516026527282,1.3285836234644153,-0.1479631448921285,-0.13763816235360438,0.32138911654268815
816956,0.5538775707642064,-0.4827343242608266,-0.43029585693924294,-0.3678299299340607,0.20034802754780617,0.511289340041796
1590496,-1.2716735560198347,0.09767356655530632,-0.37243333162365877,0.06053318936486584,-0.20544842826096768,0.04156935051136084
1835800,-3.697535900448675,1.0474222453629578,-0.8695640449982001,0.7043754474691323,0.5516765136622472,-0.7211254005151675
1810031,-0.09758862936142153,-0.23017806738930568,-0.028439432917830573,-0.1027099595291217,-0.531504349186242,-0.12118673374684512
1000045,-0.8172787397357792,-0.15611181243843986,-0.674003571365553,-0.021694583529580747,-0.45820489865899144,0.24541454516985306
1401564,0.12854685846081873,-0.46256150951433794,-0.7632149766732036,-0.21706455969849428,0.02343518856869288,0.489981253969734
96793,-1.0217898944429438,-0.0353263676434484,-0.3523924287711273,-0.2725628760788305,0.9919109058343243,-0.22659081344876508
1831992,-2.736806869820713,0.45681492254179706,-1.2034444936482795,0.3711226582496158,0.007455476549132938,-0.3173335325178208
1826553,-3.2790104335041548,0.7527461797294951,-1.125584892981026,0.659654730360663,-0.4317094850308952,-0.38116710203650006
67625,0.9799016577838011,-0.3178771866381675,0.47353483557460224,-0.5225419875582247,1.086298286684528,0.2855710779763537
1762239,-0.8624984912739193,0.5632200957095375,1.841800019233808,-0.02019863277720213,-0.17249468611215676,0.23960156388522544
1712356,4.156434521024189,0.8995089704195676,0.4828536945785939,0.39946858274432434,-0.9919222316357359,-0.7326803896954931
1712923,-0.09513127142276495,-2.8502281650043287e-05,-0.1539099030286724,0.1705677346104739,-0.5137214593769085,-0.126444990972273
1701114,-0.5469382005061216,-0.48190800073669976,-1.047136923731239,-0.13605570547764942,0.258933123955894,0.01761729332088666
1690585,-0.36650850282751035,-0.13593963655716665,0.16407412196194288,-0.14273352260472172,-0.10845125880450718,0.0837753449106529
816761,1.7374057680051846,-0.7755295066748285,0.49708039888247196,-0.22909178529920932,-0.07647380039229572,0.02513530005732088
1818674,-3.058960648222564,1.075760087071666,0.18319107198122805,0.6404366613869804,-0.17579679886688565,-0.43404832398334103
1474835,-1.1176015037160283,0.30655040331565786,0.7462709861879879,-0.29962156155446307,1.5935010102652738,-0.2634093489035601
1158324,0.5146985607022103,-0.7815415526664361,-0.3035034418804652,-0.020699533036466974,-0.32930123888715473,-0.21318247119480527
1492691,2.204556295480257,-0.21263882780466767,0.4372631034079947,-0.5147637726986634,0.5428626450910888,0.511905039068917
1567925,1.5683756500042672,-0.38120794682410547,0.7999400144842813,-0.5117179344188467,0.3411765900442624,0.6011175821644344
1175680,0.5552586934097437,-0.12358089466640726,1.8001829904858098,-0.39571932095360773,0.23179472488938113,0.4422866170522916
1868778,1.868613317036498,-0.7403137426170266,0.07931556332183891,-0.16186698878126912,0.330400219233156,0.16665497670619756
318833,0.38968598485961264,-0.5837453380825025,-0.41100840828508584,-0.5215081542609878,1.0123716971025831,0.22577549592649743
1841156,-0.13250686306164366,-0.12763437801571367,0.48564057837948166,-0.35426634781230887,0.4018331266887765,0.07247216822906158
41719,1.617846102260938,0.33273322744616374,3.2793885229704256,-0.29653781073172114,-0.9944325193490007,0.3547190220646913
1045609,4.73691569065212,0.8482691067892743,0.7505393158695007,0.6504950901269992,0.3151306585343867,1.5324126723423537
1015328,4.521623462861343,-0.4971392001372288,-1.220863942066657,0.384951028919568,0.4075293579500141,-1.423770671944301
1740547,-0.5228478007406338,-0.18866238885284603,0.2082156776158375,0.10442926577153153,-0.9589547299041817,0.18469731256864877
1825452,-1.842392717678741,0.4411889621792131,0.01421794296480489,0.16372917263812847,0.15696990725701296,-0.11189363606525085
1682149,-1.6734617987892566,0.32984121326617283,-0.04519706904499082,0.27409291052396606,-0.6556656310757097,0.04633881350014774
1314052,-0.7104229458621164,0.022091035329466782,0.26520201403927046,-0.11343688299338424,0.1097566459762587,-0.031663421599409006
315131,-1.2084617874347137,0.029689963038346433,-0.4597952094609614,-0.14335336163838322,0.7753322548478476,0.0253050187917355
911216,-0.055387805120786684,0.0130784032191487,1.146948895010471,-0.307222583604867,0.6765589886227877,-0.10940446663198676
783324,-1.3042081657834244,-0.0028576566892103495,-0.5384890959082307,-0.28792609577367945,2.1869275564080737,-0.6647731228347079
1412707,0.9611736360606166,-0.8250920515733162,-1.3304587327741773,-0.530083620150276,1.363863645613515,-0.3642211127854024
1737287,0.8831422763684916,-0.49685694809558223,0.35963515579685446,-0.27386298371880397,-0.1626420417750965,0.27148831972986465
1502292,-0.6346425012891403,-0.04860585299716725,-0.22449199306762363,-0.34643964321531767,1.7248440875074682,-0.2993348855578317
2178,-0.48735550519759613,-0.6793127175837322,-1.8256050204532541,-0.374977703284368,0.5160644939796432,0.04212513151513501
76282,0.7403010064578296,-0.7796869281692262,-0.8728147679918142,-0.6461119848030683,1.0295482165216407,0.17331980910675196
1505497,-2.487519188137138,0.4177848096293414,-0.9203890852681146,0.4935060298169666,-0.9325745754639846,0.0494424252653408
1838957,-1.2358204331696006,0.2796181441614207,-0.008551332650474081,0.3469487490977071,-1.0143497224585067,0.21682841274934295
1296484,-0.12439331644248547,0.020075770737068274,0.8856245225300673,-0.15027464737669685,0.14600693457002117,0.19595255537202097
1376227,-0.028233706594080216,0.22180554269812155,1.0914196917451704,0.034874389481686106,-0.6004294177110213,-0.3593249390553716
1180145,-0.023855745318283286,-0.38490586064188026,-0.1708077933835414,-0.19960802065497094,-0.2058515689351149,0.22706254102788195
1341766,-0.32969538175013186,-0.15348559717858062,0.16982005116847512,-0.24018303416273284,0.041781971165618555,0.1486107325209516
103145,0.648509492521433,-0.6234759100274628,-0.13208580387312793,-0.28799537586667373,0.18794563281578258,0.20397644112798974
57131,1.4315861976502682,-0.759583840522398,-0.26118400107331846,-0.7288968623448713,0.8944718482619167,-0.2522060577745682
1606909,-0.12455390695946149,-0.29618627934528785,-0.1748699206913953,-0.1713819593917679,-0.5939549663715302,0.41119300867349945
1796303,-2.233075420116695,0.4455181196491864,-0.7515124011268263,0.4543569127413258,-0.566430190696725,0.06980644786249933
1409375,-1.0555839398950555,0.09375553780458819,0.07809758028060175,0.30579898021127305,-2.055275270551316,0.7018963637600755
1848334,-3.0289881022894027,1.4328996162465228,1.2588581785335586,0.6383565232257005,0.3280760269193826,-0.6166452752676022
25445,2.180448556000868,-0.6820780780885568,-0.11686585629456746,-0.6976007692561561,0.8744248025261552,-0.2452380601291736
1572694,1.933200850881434,-0.4063797415388552,0.6647759924835731,-0.30166366887814666,-0.38043521743293085,0.16617955098621398
1492426,2.5369006177420825,-0.5178162905449715,0.48022963020520687,-0.23496924376569397,-1.2671185382838377,-0.3727405171434573
1810140,-1.2616887109458275,0.0811184611033198,-0.179585145511215,0.08434792426564613,-0.7659789390320881,0.37608489688488417
1621906,-1.4089363613542434,0.3827416088216834,0.3265016681988209,-0.18268460629845673,1.7267462359008603,-0.3887032464024924
1001316,0.8411159102734029,-0.5816940167743944,0.3918735003351513,-0.17517901826420607,-0.2479403434894388,-0.20748217089686918
821483,1.2290971270097868,-0.6170486544560352,0.27971483845208445,-0.31977710302754625,0.002881804122233605,0.5301469649792103
1528308,-1.0202409793182199,0.3203718108547616,0.9035539815004134,-0.04207740817593648,-0.05955010789029633,0.2843933378968811
1570585,4.864778142345592,0.44625908725590235,0.037458151439377564,0.28632751559761843,0.6574591319282591,-0.01683472352920108
1657564,-4.161127464962353,0.70987493470268,1.6774711268229874,-0.4931849300570434,-0.05781131294984076,-0.2603553954901254
1113809,-0.29450969431748886,-0.4010147323796033,-0.6188221127597703,-0.31877747744588736,0.20762446841134063,0.17708857961694718
1458581,-1.4665955053267747,0.5936337843342966,0.8047170126576697,0.17772041269345987,0.056608543459479806,0.03892867798651845
1815302,-1.4280431734531132,0.5916775608665245,0.6378767609679653,0.3297271883185377,-0.20402087654337991,0.06348381717687449
1724344,-0.7212366722822348,-0.016203076922377335,0.10067033170668349,-0.07952406066538911,-0.07949151502026111,-0.028796839357115817
101538,-1.1976489111796278,0.35045193837963484,0.6949463212387778,-0.12207849710188806,0.8258064161555462,-0.027832602899858585
1610601,1.6966669340314924,-0.5390693102953508,-0.06485616852828462,-0.4612067171544442,-0.1320352465610559,-0.03963268570880372
93389,0.6622416984760064,-0.7709771407485055,-0.7771732180410644,-0.7686314933689024,1.3704780519506439,0.2694107139829083
1860173,0.053821103338147096,0.0268635890147602,0.12085859879657593,0.007871885978146803,-0.0004935771938869761,-0.012652627166154715
1417398,1.0633376851974172,-0.4120095803588247,-0.30300699733257097,0.21959888883652437,-2.5672070052212015,0.812265525885592
105016,1.2892433015123166,-0.5821034451220967,-0.10599673887166829,-0.4563525238122661,-0.21524422617702912,0.43274674908007266
1839519,-3.7530546016418143,1.1377236977776939,-0.7205417291677914,0.8333497937018459,-0.1424386141695628,-0.7077899993010395
1676580,-3.058873475222943,0.7474271040247509,-0.7632014749213766,0.6756347891888796,-0.9298569937447033,-0.1566769588051383
1350593,0.6482997954585676,-0.7097562641373413,-0.7612796361574702,-0.2604868393818224,0.40696600408602657,-0.06312391962783734
1563568,-2.875564924648685,0.3990932532669325,-1.6960906704527272,0.5868800643423576,-1.1643101121912154,-0.17856053171224087
1428522,-0.15557640124303687,-0.48620892659042075,0.19380928123248972,0.1396813939735209,-0.6467649914134344,0.2736373678231347
1740797,-10.359536803581603,-7.8605498965455975,2.6412058625268524,-15.837485056876135,-3.4189363395957626,1.5164432058066166
1857086,-2.7735459827490843,1.0436304635777658,0.5047155389622586,0.5973517439393953,-0.26405557049494455,-0.19917135409575037
903651,-0.7440919747118087,-0.07657772458906673,-0.10411329233497177,-0.23361018040028833,0.45000478942490424,0.023801692452547846
1714899,1.352256857325014,-0.47292456325199694,0.5253968705929531,-0.38379682506420437,0.07484072506802507,-0.20053998254647243
1572702,-1.7989014731109603,0.36518397981527445,-0.17184652682762078,0.1330711304021254,0.1387285020091565,-0.12332261183570416
1428439,1.8074725307390094,-0.47478501606439205,0.7561624868406717,-0.16758218753885862,-1.257335689927792,-0.17067689449485735
811830,7.683221159106229,0.799814158377462,-0.8071946938639483,1.3820552406461986,1.1766599247683767,-2.403722001331987
1623360,-1.3703907805954887,0.9268961619800833,2.3479992970374575,0.011818140137513904,0.6975208859029385,-0.08286115864789202
763532,-0.1532461834855862,-0.4493318868319782,-0.48543618752651857,-0.6454696344427682,1.7452464629438391,-0.11079357470378717
